V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0.3202244658,0.5177812928,0.6228961022,0.5362283643,0.4668132685,0.60547145328,0.73504556042,0.9371188874,1.614686257,2.28266938,3.14768362,4.023484,4.48875601,4.56061001,4.18977395,3.55754153,2.58031111,1.737507851,1.1634798492,0.8156925818,0.62006199795
0.3303742109,0.5088840687,0.4612256212,0.429782043,0.4125415293,0.59923512322,0.72956490302,0.9924329994,1.70225672,2.30617253,3.1352373,4.08933454,4.61287327,4.61744676,4.25960545,3.61790442,2.60885965,1.826492115,1.1349229858,0.86933253,0.65927921906
0.3069923113,0.4212557991,0.4909654292,0.4104252942,0.4109328462,0.60789638647,0.73364201502,1.1555751419,1.670040405,2.38372211,3.10616506,4.01537592,4.53864263,4.70020369,4.22710051,3.53743014,2.54941493,1.82791392,1.279761347,0.7781872538,0.6401722327
0.2869623984,0.3767822569,0.5930886026,0.5204926565,0.419578117,0.51623122512,0.791494851,1.1647314015,1.477821972,2.38869013,3.23631858,4.03304997,4.56575677,4.65505757,4.20589647,3.71361123,2.59915926,1.894796365,1.2709060106,0.7950043068,0.557776427
0.3854251927,0.3420268701,0.5394696846,0.3510421732,0.5371389029,0.43779953609,0.68915761402,1.2379148822,1.550204483,2.34807726,3.13309671,4.00208462,4.49471497,4.62954372,4.28936012,3.59977109,2.55605646,1.757789777,1.1892859318,0.839687358,0.55592294762
0.3807480038,0.3015710619,0.4693143544,0.4834924902,0.499223696,0.70297590374,0.69939631882,1.1000709064,1.505338578,2.37372134,3.13757714,3.95211288,4.54547895,4.58208207,4.31384257,3.60801304,2.69122254,1.764894537,1.4033149912,0.858584211,0.61403973649
0.4079606834,0.466154961,0.3861686794,0.5017178337,0.5225694107,0.57021276782,0.65582039984,1.1113559471,1.544903508,2.2432143,3.19516956,4.04498443,4.46386348,4.72062377,4.3309845,3.57068229,2.6796783,1.874729564,1.1619682326,0.8701327934,0.61331797079
0.308439429,0.3117898601,0.5258854064,0.5451037057,0.4438882866,0.55019295904,0.777367972,1.152396107,1.781012719,2.28844582,3.21136105,4.00039897,4.53551879,4.72653832,4.33389287,3.57099905,2.60030471,1.804743712,1.2359995564,0.8263677888,0.67018750299
0.3235463536,0.3449907162,0.5156568584,0.4525458216,0.5382200938,0.5327654207,0.64969459848,1.0804966543,1.604896594,2.40992678,3.15669305,4.01938929,4.44906104,4.68331332,4.17162447,3.59393383,2.62624945,1.729533969,1.0799175894,0.7851984214,0.53967124536
0.4505992961,0.3303319883,0.6395229126,0.5357873226,0.4032462653,0.50513355031,0.72808302094,1.1347924268,1.509477926,2.4092198,3.14968226,4.08948474,4.50311152,4.66447766,4.18055688,3.53233621,2.6356857,1.756944995,1.242081265,0.836888543,0.64880274686
0.4041903769,0.4194693397,0.6912278192,0.4177444372,0.4431610205,0.62851731104,0.63275565594,1.0688336723,1.639038418,2.21012443,3.17068742,4.04153579,4.55004504,4.70888848,4.23693474,3.57833533,2.62890614,1.726259879,1.3825001716,0.8245073168,0.55699457752
0.2864991429,0.4138812289,0.4041293866,0.4518272313,0.5062456388,0.63546797337,0.8678670031,1.2197485279,1.622672329,2.35202965,3.11568239,4.17490232,4.45223781,4.68643321,4.19161822,3.55810609,2.5958893,1.937196416,1.2542996008,0.832095329,0.60274760549
0.3684719341,0.3936130189,0.4625572624,0.5145294587,0.5276336859,0.5463434603,0.81729114702,1.0667245672,1.567874592,2.34470974,3.16478911,3.97964978,4.42897019,4.65160056,4.14428239,3.62347745,2.71039162,1.79840273,1.336213204,0.791332197,0.59739273951
0.2752284237,0.3302070375,0.6120240538,0.5833929133,0.3725720355,0.62417926099,0.76690468204,1.0632277848,1.625328872,2.38084207,3.04161021,4.03279418,4.52108634,4.62182155,4.36015431,3.60819589,2.62624941,1.700266578,1.324599014,0.864734289,0.59837847502
0.3803892189,0.4730571415,0.4350259606,0.6969841234,0.4225582351,0.59506580894,0.7566383928,1.2824080178,1.674480337,2.29949859,3.23159846,4.14767427,4.47761761,4.70789326,4.26228223,3.58476142,2.45497112,2.020668443,1.2841569342,0.802677599,0.62968739074
0.3275769439,0.4650056059,0.500981221,0.4924407675,0.3907564671,0.51204069321,0.7930326345,1.1502946605,1.485003751,2.33087027,3.1691478,4.0557978,4.40441048,4.73952871,4.26586106,3.58822652,2.59963867,1.784425047,1.2343668924,0.8128653674,0.62013752451
0.2662855941,0.2605030536,0.5771896572,0.5235557302,0.5592391037,0.65844356787,0.9666498343,1.0517848202,1.789433433,2.31328954,3.17845391,3.96159362,4.4954218,4.54627491,4.21739205,3.62292912,2.58970273,1.806717855,1.2945925332,0.8328387058,0.62868167339
0.4358697946,0.296582636,0.5333312908,0.6163837484,0.4495128825,0.67065411201,0.71349050902,1.0216707961,1.438078431,2.47504206,3.06231853,4.0070363,4.52474236,4.64757947,4.12115713,3.65744063,2.62312156,1.862628524,1.2723319186,0.7767655056,0.61072329324
0.3563996857,0.2681148541,0.4169737428,0.4601083908,0.5083704436,0.61248101441,0.7065720531,1.1969158893,1.719996013,2.40950027,3.12235641,3.90231972,4.51649196,4.64167288,4.26159995,3.58464791,2.52189821,1.847932003,1.2700693912,0.8458210998,0.58948105666
0.4390493084,0.386770048,0.4495853944,0.4472107626,0.5263715083,0.55894507014,0.73643980282,1.0756289063,1.600842608,2.33909994,3.12791337,3.99840434,4.55062184,4.71213822,4.19925497,3.61209947,2.676331,1.720556741,1.3104344474,0.7700508208,0.57478202865
0.3862040084,0.3544685877,0.5219036786,0.6101400663,0.5291496138,0.60386196028,0.81082858262,1.195558875,1.581547623,2.39223617,3.11353362,3.96933602,4.53883365,4.73758298,4.24913321,3.70839142,2.52594402,1.743085063,1.212748586,0.83994735,0.64057027594
0.3792499173,0.3681421309,0.6221420366,0.4727146967,0.4133016594,0.62154261027,0.73293576642,1.0990094405,1.620003487,2.30944254,3.19892682,4.03517454,4.50806724,4.67653783,4.18403826,3.60322796,2.67154985,1.883991108,1.1609084396,0.8399392008,0.59832824243
0.4762227798,0.4631885171,0.4349522278,0.483679381,0.5803806488,0.4213206581,0.8956681494,1.0954565133,1.70418222,2.3617503,3.11763622,4.13875796,4.46480189,4.68039703,4.21517423,3.65052291,2.67934502,1.900856963,1.202167088,0.8356456178,0.6406258387
0.2975809317,0.3337084235,0.5048483792,0.4798606637,0.5930312771,0.55966091849,0.6722687134,1.0738842558,1.707123229,2.38147572,3.14637566,4.08980569,4.49506437,4.76046091,4.29822802,3.57913561,2.75971365,1.782641867,1.4184738448,0.8233536478,0.71791706859
0.4337569818,0.4060115176,0.5322896124,0.4015707698,0.4283462565,0.59892043328,0.77348140402,0.9533473699,1.603547927,2.33503383,3.11143356,4.01452288,4.35208287,4.65264455,4.33935258,3.61546703,2.55045066,1.902079709,1.1890056434,0.872001313,0.6079656251
0.2954538848,0.4329020354,0.5377826444,0.4733810584,0.4273274776,0.66675159469,0.73441328034,1.2127133568,1.730764698,2.37493591,3.18266231,4.13790487,4.47915333,4.65288434,4.29393015,3.61408992,2.69469969,1.718111339,1.349669711,0.875681588,0.52421858492
0.4132360407,0.5118680943,0.4112909022,0.5208137836,0.4800634479,0.55988306635,0.60942533304,1.2127979562,1.773185155,2.37076404,3.15637248,4.00597202,4.51928265,4.67926781,4.19792255,3.65553128,2.52330359,1.786504762,1.3000722728,0.8165049916,0.6869981199
0.3417260519,0.3605880425,0.4745396432,0.4513214393,0.3626593986,0.53677977625,0.6153946517,1.0832965466,1.5958137,2.40364676,3.23170002,4.09832803,4.4656508,4.66498952,4.29739088,3.59530271,2.66805641,1.730403299,1.0778138624,0.798164622,0.55991089059
0.3440342787,0.508483308,0.5208151968,0.493225725,0.5762647972,0.53148265702,0.61555054302,1.1277462935,1.686321278,2.43911273,3.19642468,4.04790916,4.44910199,4.59041337,4.16977624,3.72622815,2.64978526,1.941290986,1.1937170772,0.7656475932,0.6323997973
0.3274257588,0.3649296683,0.4181138256,0.4831742088,0.4652060419,0.53014019791,0.87163432042,1.2795183031,1.652337719,2.37430221,3.18014795,4.05264982,4.48127775,4.68287477,4.1383722,3.56679912,2.54412204,1.856844068,1.2184117046,0.8492129938,0.6256185125
0.3872518705,0.4622277795,0.394474163,0.5258527206,0.4779147189,0.69936624958,0.79655242114,1.2680676692,1.512459462,2.31022667,3.08449371,4.14171915,4.54917578,4.7174148,4.39432072,3.64362948,2.63825282,1.905134335,1.1416656058,0.828211945,0.68591905804
0.2999226142,0.2648563626,0.5639404086,0.3937061281,0.5566238009,0.63408292755,0.7073165664,1.2020385789,1.703804472,2.39807349,3.1252689,4.11375974,4.50165302,4.73161167,4.16480834,3.64058711,2.55391562,1.726349393,1.1563103624,0.8153432436,0.62921277178
0.4177674177,0.5289924992,0.7238165608,0.5082432016,0.4493823592,0.53563009061,0.7096024008,1.0596772104,1.697946956,2.37892885,3.16406608,4.1172288,4.41236829,4.62544052,4.24849956,3.57083283,2.65859992,1.744263164,1.2820399922,0.851536484,0.69844802795
0.3726905768,0.3483385627,0.3950489948,0.4506201548,0.3637919289,0.63762157817,0.66526858032,1.1389740375,1.693109086,2.36157959,3.20395172,4.02569771,4.52800407,4.60883095,4.2340262,3.55292297,2.60233582,1.779294779,1.2974068374,0.816188156,0.49719769015
0.3247452276,0.3578519758,0.3487836168,0.6945734094,0.4382984953,0.60737606551,0.62167403164,1.0623702488,1.625962502,2.38601308,3.1807125,4.1238176,4.54266388,4.74497211,4.23741005,3.66939541,2.50796933,1.790879613,1.272803127,0.8222163558,0.70722493265
0.3380144616,0.4441167649,0.646177454,0.4504053813,0.4856508715,0.51311276263,0.56857242974,1.0913689408,1.643421381,2.30351607,3.12613013,4.06124103,4.39908527,4.68526743,4.28108573,3.59602175,2.71057851,1.916682861,1.2577050056,0.7760872096,0.5223351435
0.4367637175,0.4228635597,0.4643247142,0.5762726393,0.4255208098,0.617148361,0.7567098024,1.3944855108,1.78071619,2.33427419,3.16299781,4.0159485,4.48089197,4.71919001,4.29316242,3.6133669,2.60518329,1.750059709,1.4082420728,0.8466823136,0.57872681305
0.4248440148,0.4459209759,0.4106073892,0.5085571941,0.5451906885,0.57211813676,0.82507502262,1.0905360951,1.61469024,2.38809694,3.1324061,4.05831645,4.45631591,4.54337023,4.22725886,3.59978326,2.50517464,1.669975484,1.2158932996,0.8866005158,0.62454797365
0.3069862715,0.4519104245,0.4532879074,0.4609784049,0.4565116248,0.61701252381,0.65207536718,1.0999619208,1.662464556,2.36543052,3.14030698,3.99662526,4.42259678,4.59552342,4.29328428,3.65500332,2.56601242,1.68414417,1.2217551954,0.7788046958,0.63970337295
0.3530510299,0.3704585092,0.5239879302,0.4858763141,0.5862925136,0.45358024621,0.6171935198,1.1689079629,1.654133158,2.3834986,3.18587557,4.04184048,4.54401682,4.70955463,4.15152944,3.66372484,2.66923444,1.726804294,1.178435433,0.7940943746,0.5923656399
0.3252641575,0.3285293911,0.5104408652,0.581151008,0.6093633029,0.69255072828,0.80392804612,1.0813005647,1.721909256,2.35709116,3.1476836,4.10288156,4.53204165,4.62284937,4.20672487,3.60610787,2.64932608,1.859313891,1.3820617508,0.855277693,0.57118220729
0.3040072984,0.4380733827,0.4987648188,0.5569863178,0.4172861441,0.66494247782,0.9490593078,1.2106333294,1.595996503,2.31502791,3.20824951,4.07380914,4.55866066,4.66022866,4.24148433,3.60664006,2.62921065,1.854715567,1.1744799044,0.8461217408,0.7276615573
0.3512271805,0.3482859166,0.5146504346,0.4551039034,0.4611372471,0.57578755522,0.73408267906,0.9078591923,1.629443824,2.37920919,3.14891033,4.14211334,4.54646615,4.63645313,4.2912856,3.58625646,2.58917865,1.948005681,1.0316350408,0.829280315,0.7903895599
0.2793152887,0.3842572077,0.6611135562,0.511593231,0.4209387241,0.60210090139,0.7159418166,1.1766657704,1.523069734,2.44080278,3.08923832,4.00447745,4.48072925,4.65664592,4.11291097,3.64003051,2.62265442,1.856653101,1.2782668632,0.853295369,0.52128092583
0.5011064612,0.4696557696,0.4060089412,0.6127214336,0.5748684957,0.51810903218,0.7814899418,1.1246627499,1.620714333,2.2757475,3.06519489,4.06395854,4.54012536,4.67205339,4.12993112,3.57398479,2.62164293,1.774411996,1.065392002,0.8811004618,0.65335209164
0.3595182762,0.3145108698,0.5660713662,0.6666937327,0.458323874,0.57821655157,0.69178477002,1.2102792051,1.605237748,2.37494401,3.19581543,4.00916902,4.51466004,4.59817209,4.26427666,3.497065,2.69486613,1.973682117,1.1871621576,0.84377379,0.61104550299
0.3714986416,0.2782224893,0.4955375932,0.4535012932,0.5373858864,0.58088455704,0.68254305726,0.938856803,1.671214351,2.25512037,3.14362952,4.09968873,4.47441274,4.72053045,4.21580391,3.59955174,2.62295105,1.826228092,1.1453995014,0.8108343258,0.6084368077
0.3355874393,0.4478894066,0.6406493326,0.4437580822,0.3951346472,0.50404796256,0.73554193458,1.1796077481,1.635159144,2.32429374,3.22312069,4.10394168,4.5085303,4.57215007,4.12682777,3.64657454,2.6122391,1.637218842,1.2878123484,0.8123291746,0.6527931064
0.4104296677,0.4639225365,0.4293301612,0.5143806968,0.5408393913,0.58791369747,0.59301268734,1.0041028269,1.646614235,2.33013085,3.25157978,3.98404906,4.40577154,4.66181295,4.23054521,3.6333522,2.61765402,2.129414778,1.2902533616,0.8127028908,0.74414333346
0.3519089012,0.4237004464,0.430420497,0.5068118014,0.5327085926,0.49716718941,0.65137492732,1.1326214547,1.589818051,2.40497505,3.14325197,4.02265101,4.4941057,4.68547859,4.21807445,3.64722835,2.57816243,1.82332773,1.4178853644,0.878378824,0.66528372759
0.2862931422,0.3409567598,0.4669025212,0.5211105595,0.5334047094,0.57850422001,0.62632897034,1.0744142298,1.498453413,2.43042417,3.14134674,4.04502114,4.50414734,4.48789014,4.18873417,3.52797352,2.67106652,1.821800439,1.3079815964,0.8297474218,0.58190208318
0.3487648527,0.3557383379,0.5056975212,0.570598002,0.4585630978,0.53788696489,0.4527535228,0.9232648346,1.54778348,2.40311045,3.14648534,3.9981363,4.54721357,4.71077747,4.27976964,3.60320363,2.67069692,1.900787824,1.292106519,0.835596821,0.70920749459
0.3137795615,0.5323841797,0.5105063328,0.5470659404,0.5385606668,0.54922165492,0.72538613544,1.1806307495,1.574292749,2.33706085,2.98939193,4.01215053,4.43345457,4.65433841,4.20818756,3.57522373,2.68738393,2.01678507,1.247272098,0.8539128288,0.63050044966
0.4249285864,0.3264771724,0.4545701666,0.5432871809,0.4800138822,0.5086511857,0.87865153602,1.1583290215,1.693966081,2.37422483,3.15921587,3.94532103,4.4636522,4.716306,4.22863597,3.62195823,2.63920733,1.736496418,1.1912807936,0.8603715598,0.53920776406
0.3550058825,0.3552070134,0.5123200616,0.4639078026,0.4657147682,0.59969311978,0.77066605134,0.9722684292,1.683453383,2.30692009,3.15608814,3.99825401,4.54881804,4.6184745,4.26313529,3.68831258,2.68769669,1.741021666,1.1365879098,0.878488518,0.6244126806
0.3575332805,0.467261173,0.488087343,0.4934401804,0.4289887885,0.54843721396,0.6151850707,1.2172270414,1.655168968,2.34013598,3.13549729,4.11143227,4.48631469,4.62594048,4.17991123,3.59977917,2.62222387,1.904634672,1.1795943532,0.8123291598,0.58192056154
0.338473748,0.4531304345,0.3282131402,0.6151916643,0.4683636924,0.53829258255,0.63299384236,0.801795541,1.655912354,2.30197246,3.12305117,4.05680118,4.51480612,4.67918244,4.17684007,3.57144174,2.70775927,1.781354077,1.2643048764,0.817593632,0.64768220426
0.3198272753,0.4370194679,0.404864579,0.4863468245,0.4560874588,0.53315438187,0.67090333626,1.0538598306,1.583793942,2.31429281,3.11409013,4.025389,4.47953082,4.64322472,4.203256,3.69388958,2.61563515,1.873531109,1.241866897,0.8238127088,0.6190281132
0.4084627835,0.2692713614,0.4631532136,0.5337867943,0.4305453967,0.62346539139,0.7427041277,1.1652062067,1.530088976,2.33230425,3.15656341,3.97386534,4.44225277,4.67775671,4.22375344,3.54917756,2.572382,1.716754614,1.2945564468,0.8096685124,0.53309000516
0.3907398986,0.3436226833,0.4409766366,0.5125124627,0.5560479434,0.67561028837,0.58571564464,1.0307310399,1.642271815,2.29206908,3.10527141,4.04368068,4.40469502,4.6934484,4.18289284,3.60478377,2.67072526,1.744904946,1.2278559092,0.8663631548,0.39668216745
0.3016905037,0.4762792829,0.4591821982,0.4293721038,0.4817443136,0.50703554265,0.72906443614,1.0708805079,1.547584429,2.41224216,3.09963711,4.19210161,4.57224405,4.74023567,4.21304563,3.59643617,2.71368199,1.882203813,1.3020990918,0.83675853,0.61470497715
0.3190627096,0.466471453,0.431937391,0.4876567501,0.4648671994,0.50736063727,0.9454756771,1.1378289621,1.68602877,2.3011275,3.13097218,4.03518252,4.45539799,4.60983029,4.26632409,3.55794358,2.65489933,1.83202067,1.1851474186,0.831920635,0.6820802877
0.4184068097,0.4181703778,0.5439360474,0.5636685403,0.4520051358,0.54914289079,0.6724552915,1.1834698022,1.532745674,2.39615613,3.22478629,4.0375995,4.45839188,4.74039406,4.29650946,3.59874352,2.73600723,1.687763474,1.0472300624,0.8475475026,0.73208714638
0.3055435943,0.2717420691,0.5022721002,0.5280725545,0.4852781865,0.61856522635,0.78058968762,1.0136735149,1.551187479,2.36872899,3.09662315,4.08674719,4.44666042,4.60002027,4.16901663,3.64227286,2.5713217,1.882865917,1.174731285,0.7554801534,0.66157269566
0.3495086917,0.3936804565,0.5372661202,0.4461893395,0.5115542299,0.68213763875,0.8184914071,1.0705353657,1.817478057,2.33212951,3.16298969,4.0692597,4.52116338,4.60802278,4.22132831,3.60170061,2.71364537,1.70198889,1.3033586502,0.8715179578,0.7079806927
0.4278916751,0.4201568159,0.5403141908,0.5333733702,0.4693230107,0.51990756146,0.6509110079,1.1360047181,1.616611617,2.37200708,3.05766762,4.07297242,4.52546117,4.67157417,4.1502051,3.51935388,2.56026067,1.724326516,1.371126487,0.8131943856,0.65102244955
0.3647914534,0.3196808213,0.5964426612,0.5532789512,0.4305364166,0.60551400846,0.7135768024,1.1723023397,1.651423772,2.36661667,3.13049282,4.0325829,4.5334108,4.68293978,4.15867835,3.59583089,2.63715202,1.767965408,1.1252423868,0.8071987398,0.77489651502
0.2840955692,0.4773473302,0.491621171,0.4838629156,0.4614981941,0.56074747621,0.66245402766,0.8828175803,1.731861321,2.33401831,3.10588864,4.026648,4.58431262,4.65481383,4.1293949,3.53003318,2.63874436,1.878365118,1.185162665,0.8146811,0.71978590552
0.4594359465,0.4249883054,0.639268791,0.5654785393,0.4121689986,0.55374665419,0.92932705774,1.1189806806,1.491629054,2.35469035,3.13090739,4.04076818,4.66458785,4.63846395,4.24551802,3.49944527,2.61963627,1.819135652,1.3274868734,0.7178326488,0.66439183089
0.4105410937,0.3611669546,0.7254092376,0.4587228271,0.4629090818,0.61784540127,0.64010727156,1.0465146648,1.582725677,2.33382336,3.07854672,4.03611303,4.40355778,4.63823657,4.31706346,3.5868373,2.61196295,1.816702534,1.2492060626,0.799797591,0.63688982491
0.2567186952,0.2755305725,0.4351380548,0.4560590913,0.4977125115,0.53630646344,0.64919151272,1.0849711672,1.614271763,2.35476345,3.12423303,4.04788499,4.31072664,4.63055085,4.15150481,3.59368623,2.76811808,1.89486535,1.1604495502,0.8032787584,0.62201710146
0.2963692835,0.2441952246,0.5431969034,0.664811473,0.4407355756,0.45195688989,0.83639057994,1.1438639188,1.633635805,2.27287158,3.08092314,3.99166958,4.37769439,4.67706192,4.32794194,3.47716487,2.68472732,1.746598854,1.2483288266,0.7985708808,0.52878128759
0.2996253183,0.3467631299,0.7682000366,0.502362101,0.5345637343,0.55218382407,0.70773683762,1.1912244832,1.488614912,2.38800353,3.10272442,4.05235719,4.50574373,4.63687554,4.20349159,3.6619577,2.47233658,1.767644543,1.2301107556,0.7982093006,0.6338669163
0.2807815332,0.3803206098,0.282187762,0.5550392252,0.5316536022,0.5678495693,0.62587245674,1.0942379821,1.491490909,2.42340884,3.16770573,3.96663884,4.45873714,4.64510943,4.23097567,3.63469305,2.75142281,1.938995942,1.2367565686,0.8521904768,0.6351463527
0.3571553706,0.4079852753,0.2674121012,0.5002625156,0.4106476751,0.51035271846,0.81114279826,1.1307072689,1.588042911,2.35238308,3.21730799,4.11172463,4.58067298,4.58336158,4.16609184,3.54909229,2.75431099,1.81621498,1.1828282246,0.8088763914,0.58499650726
